iter,TSGMMcueMC
1.0,10.735125382362485
2.0,6.270902451752741
3.0,3.2754396882432415
4.0,4.643022175105944
5.0,8.945233902885079
6.0,8.765524859133265
7.0,7.407743350731201
8.0,5.691250780559175
9.0,8.282890749537879
10.0,7.939108617325847
11.0,6.572588226023922
12.0,12.326773214685264
13.0,9.182880730230046
14.0,10.858656743453004
15.0,9.219277850337543
16.0,8.18135579523184
17.0,11.495222452716796
18.0,9.776105262529207
19.0,13.423874821263833
20.0,5.361158843245143
21.0,7.720391103673833
22.0,8.930591089283187
23.0,10.227519213435452
24.0,9.234160153327378
25.0,12.546089370673345
26.0,6.398685507336168
27.0,6.647109552965474
28.0,7.6249291765102365
29.0,4.147979393243823
30.0,15.400722008923296
31.0,4.915065812429161
32.0,8.127968751721639
33.0,7.990796519357689
34.0,9.176348124842427
35.0,7.917359498986674
36.0,8.791993430451413
37.0,7.176896115606009
38.0,9.097458261232724
39.0,9.23948636090684
40.0,9.31165478967951
41.0,8.93407280011758
42.0,10.222035775367756
43.0,11.44354889989839
44.0,6.932881994421044
45.0,8.765957324160855
46.0,7.78148804149524
47.0,10.246012684160137
48.0,10.16082509703611
49.0,9.110335247746436
50.0,12.534496336967905
51.0,9.726368249268138
52.0,11.686334916597566
53.0,4.546966437102462
54.0,6.830884266385074
55.0,18.95835368895326
56.0,7.672626183388757
57.0,8.03038954264825
58.0,3.22556723533202
59.0,10.736715958680623
60.0,11.325090643732223
61.0,9.94416171906258
62.0,10.252278218676524
63.0,8.42380623290651
64.0,9.754400741135646
65.0,11.499888196517487
66.0,16.70155896347056
67.0,5.841876853425734
68.0,10.507305806704647
69.0,6.988777189501356
70.0,7.4665840924306
71.0,9.43659836485582
72.0,7.5698802247537245
73.0,10.65974130037281
74.0,10.753078541662656
75.0,9.211515289714193
76.0,8.689428262992736
77.0,8.73737709473
78.0,8.844368745330211
79.0,7.705258948588817
80.0,9.80829038813963
81.0,7.9366548595456985
82.0,5.90090183490758
83.0,12.541892254404335
84.0,8.792337688957815
85.0,10.31519791305381
86.0,8.183951712686369
87.0,8.42080934409185
88.0,7.8944635197427395
89.0,8.994993588118293
90.0,9.469460334907895
91.0,4.2279320994372265
92.0,6.50511279331183
93.0,8.818443512300908
94.0,9.123201259195849
95.0,7.9372202231173405
96.0,9.606643779921272
97.0,8.025454052013806
98.0,13.129756230960274
99.0,9.256283692679874
100.0,8.710934293101698
101.0,8.101789439762852
102.0,5.698557908904499
103.0,7.569301111666045
104.0,8.630400469465968
105.0,7.659847973090213
106.0,11.10523322855995
107.0,11.833593844617198
108.0,8.84794805163735
109.0,7.272434419496816
110.0,13.112464161807749
111.0,10.763185256159396
112.0,7.219167620924135
113.0,8.695249638180144
114.0,6.076511857553911
115.0,9.011543610452001
116.0,11.854322192467638
117.0,11.998554445043897
118.0,8.559129306951451
119.0,8.823240674745655
120.0,5.746878001677381
121.0,10.951451125456227
122.0,7.663643194295516
123.0,5.934524011033927
